Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,NodeType
MAGI2-AS3,-0.02568605,-0.021759503,-0.039338324,-0.15282208,0.123576134,0.007812675,0.011712695,0.10987447,0.31162,-0.08479283,-0.032047775,0.07400424,0.0056189755,0.029018737,0.013138381,0.05428319,-0.10457441,-0.040681552,0.08886239,-0.0005106803,-0.04747027,-0.12880252,0.0897208,0.04150046,-0.1413244,-0.0006973422,0.12230903,-0.02182899,0.056159914,0.24568112,-0.013935162,0.15469658,0.07361655,-0.06328674,0.013075341,0.06042429,-0.046863932,0.09756277,-0.060280368,0.19954222,-0.019391371,-0.096931115,-0.08648842,-0.047887463,0.20413007,0.09432414,0.06429575,0.07429657,-0.13064344,0.266211,-0.08976718,0.073747054,-0.07991146,0.026768275,-0.13840257,-0.18551138,0.08711695,-0.11682228,-0.07894709,-0.043232504,-0.06511743,-0.096669696,-0.0874708,-0.11311099,-0.053911686,-0.05174484,0.1593135,-0.1113017,0.022138638,0.050316963,-0.027785601,-0.08875716,-0.21565783,-0.23023558,-0.25600046,0.035489965,0.11817125,0.11888537,0.10634441,0.14333424,0.04326313,0.03414289,0.10787963,-0.07904641,-0.07170647,-0.08271955,0.07305208,-0.115844935,-0.11396005,0.010385761,-0.17547762,0.044656888,0.071996935,-0.119329095,0.101439,0.013734355,0.20389767,-0.019109959,0.073745266,-0.03670904,0.02136596,0.045209892,-0.045998752,-0.02954772,0.13748029,0.1721464,0.2748012,-0.08457554,0.018090775,-0.035085548,0.11604581,-0.15399121,0.20219834,-0.15212563,0.21093832,0.11630615,-0.15448874,-0.11852781,-0.13328724,-0.10091877,-0.09238127,-0.016570628,0.06065891,-0.08901985,0.03393837,-0.13795342,0.30657458,0.11765393,lncRNA
LINC02862,0.028117051,0.1440869,0.04045109,-0.09926047,-0.046791203,-0.051637404,-0.044852253,-0.15128833,0.20478038,0.09279778,-0.1247458,0.09039825,-0.056485593,0.054597933,0.25419453,-0.10621002,-0.024834175,-0.013027585,-0.13352318,0.069390826,-0.16692545,0.045756686,-0.11815126,-0.07865105,0.07656249,-0.015688507,-0.08766109,0.1297382,-0.044023246,0.0838681,0.08004134,-0.09200979,0.025085092,0.1296211,0.07436989,-0.08382549,-0.11510307,-0.1299358,0.02188503,-0.012003007,-0.023932727,-0.019306868,0.18517402,-0.074167624,-0.091129005,0.021399163,0.103204,-0.14486928,-0.028574133,-0.05191034,0.03352805,0.11270311,-0.107829034,-0.13530491,0.0009419733,-0.029639907,-0.017803255,-0.2278977,0.05748211,-0.064263195,-0.16302511,-0.036255606,0.013932763,0.0761208,0.1489897,0.020400805,0.087768026,0.05361403,-0.017710118,0.062364567,0.027251737,0.09082686,0.1929824,0.031363063,-0.09227025,-0.20289001,-0.07498258,-0.30049163,-0.048711214,-0.036007565,0.020366529,0.04937108,0.01661341,-0.0447103,-0.040133618,0.021654796,0.046655487,0.038487684,-0.07748612,0.12623799,0.021608189,-0.12711187,0.15255551,-0.08793021,-0.011756809,-0.025865098,0.19544804,-0.15442929,0.13490596,-0.042605937,-0.0053703785,-0.03108329,0.011563192,0.08503872,0.010951396,-0.1588331,0.06895185,-0.03374547,0.0048578093,-0.084977366,-0.26674333,0.0012347505,-0.051242933,0.15596217,0.07354009,-0.06309286,0.061035153,0.10087153,0.076026514,0.016625535,0.11260461,-0.033729155,0.18143156,-0.105171904,0.113501154,0.21180047,0.12245892,-0.09635119,lncRNA
TFAP2A-AS1,0.03966319,-0.045180805,-0.004990072,0.006276096,0.054119777,0.15454161,0.13894697,-0.014778435,0.0008044394,0.041970156,0.18179208,0.040867083,0.11119083,-0.023797099,0.042519003,-0.23484837,0.047998067,0.2219692,-0.078492805,-0.03323975,0.0051562022,0.2351998,-0.022408932,-0.009798553,0.0046296148,-0.13525444,-0.18329687,0.043519083,-0.030467073,0.030606978,0.007377106,0.12848547,0.029852608,0.14822876,0.09095641,0.095843464,0.046506234,0.08117157,-0.11744289,-0.057870913,0.035771005,0.16043547,-0.1670216,-0.09344876,0.09872819,0.19853902,-0.29079595,0.08664894,0.045926154,-0.041344248,0.01462837,-0.10341116,-0.086487815,0.099685565,0.023943478,-0.044241924,-0.029157944,-0.21095315,0.039985556,-0.04259834,-0.03550119,-0.02042362,0.03042415,-0.06556755,-0.029833281,0.23082271,-0.17773856,0.0072547756,0.0983356,-0.020295514,-0.4306996,-0.052528862,0.06769674,-0.07890498,-0.11559914,0.0118871555,0.02770154,-0.10750668,0.04226671,0.17166984,-0.07709253,-0.10973228,-0.013741493,-0.11148075,-0.25406778,0.21339738,-0.09706072,0.011259032,0.01686708,-0.005878399,0.07074908,0.11502197,-0.034247916,-0.25506318,0.04191791,-0.080988616,-0.009732092,0.06601589,-0.03626714,0.1880353,-0.14913595,0.20600376,0.0803774,0.009968592,-0.11996859,-0.02832539,-0.059412755,-0.17800505,-0.011079978,0.008478469,-0.02483721,-0.09148633,0.00096454064,0.01704326,-0.062015355,-0.009542298,0.10139335,-0.09137086,0.061427116,-0.06718336,-0.05266786,0.024932735,-0.020684853,-0.1612012,-0.01771801,-0.016443016,0.06891829,0.12015056,lncRNA
AGAP2-AS1,-0.047859114,-0.05678097,0.08175356,0.03573038,-0.092130266,-0.009131447,-0.06871878,0.022684319,0.0576273,0.010916862,0.085674055,-0.0705076,-0.018382918,0.12556373,-0.1596174,0.073798716,0.001667645,0.007935138,-0.03035586,-0.12412777,0.026734818,-0.11817548,0.06079156,0.094349265,-0.00951545,-0.066468135,-0.050188534,-0.011646254,-0.1223614,0.22373348,0.054085385,0.06277455,0.09379947,-0.11372237,0.12348717,-0.13332634,-0.013481403,0.13764684,0.06728892,-0.0037623013,-0.07584105,-0.020108689,-0.14848705,-0.04027477,0.13277303,0.07050233,0.037200157,-0.12935703,0.044773538,0.030426186,-0.043008562,-0.12452421,-0.04026546,-0.072489984,-0.01908516,-0.04062967,0.13251425,0.010555729,-0.040076356,-0.022168014,0.06784323,-0.09748486,-0.071731105,0.011713248,-0.19068496,-0.009798501,0.099403985,0.09087114,0.07959786,-0.18324858,-0.005139944,0.13328199,0.029397823,-0.03203684,-0.060121544,-0.0700679,0.05210439,-0.09346418,-0.03452111,-0.0760311,0.13852228,-0.04013299,-0.07017327,0.09353238,-0.009990832,-0.07580059,0.09475801,0.04170058,-0.047418006,0.052718554,-0.079075955,-0.13411228,0.06114068,0.0031176195,0.12799756,-0.08005661,-0.20106092,-0.20065384,-0.0098706465,0.03742533,0.009832928,0.04208715,-0.116818815,-0.0044678715,0.1084155,-0.08045731,-0.052608173,-0.021689916,-0.03466024,0.053641126,-0.0065062363,-0.12451638,-0.035010967,0.012059309,-0.12947701,-0.16232663,0.057357244,0.12906758,0.10076824,0.051297497,-0.10365372,-0.02329944,0.043177605,0.14182769,-0.19910434,-0.005420019,-0.030067267,-0.05319445,lncRNA
MACC1-AS1,0.21551318,-0.053926386,0.017950105,0.122041725,-0.15653409,0.009554967,0.09355514,-0.13457318,-0.023294332,-0.20019571,0.027876014,-0.15795663,0.073167644,0.0010923205,0.1496977,-0.06886779,-0.016555436,-0.13345006,-0.18303193,0.0021969727,0.12703857,-0.08718481,-0.018033538,0.044932175,0.06153632,0.066537045,-0.011651668,0.09165162,0.1383464,-0.40269604,-0.031202577,-0.085444935,0.0560424,0.15803222,0.08581963,-0.032768633,0.11174367,0.036672313,0.16159849,-0.08081945,-0.005554881,-0.007497638,0.13637072,0.033578344,0.08256966,0.16997963,-0.06926853,0.02236124,-0.15391357,-0.033755645,-0.025622198,0.04956524,0.075874664,-0.06578613,-0.21345825,-0.23274416,0.053115837,-0.28169727,-0.067156255,0.011498661,0.11109758,0.069615625,-0.10906969,-0.15099147,0.036475386,0.13756262,-0.111701004,0.037785348,-0.18679005,0.13346598,0.071711585,-0.03459906,-0.08257385,-0.19455853,-0.25191054,0.0883214,0.12342288,0.04479649,0.056194283,0.05492051,-0.36240348,-0.085762955,0.06545917,0.015533454,-0.17673697,0.0853046,0.102767386,0.14697582,0.11568095,-0.05335464,-0.043666277,-0.12705044,-0.032884244,-0.12345331,-0.055648394,-0.0735293,-0.0809332,0.100955546,-0.009062248,0.090832345,0.16316551,-0.07645403,-0.035326354,-0.015917696,-0.0077713984,0.1046559,0.182476,0.0767465,0.32177174,0.11316335,0.055917006,-0.16484813,0.12160829,0.06905363,-0.07308561,-0.004515367,-0.092754535,-0.02455971,-0.116461486,0.013686749,-0.05363535,0.16835345,-0.28432572,0.016985305,-0.1014585,0.14181553,0.10240968,-0.007094089,lncRNA
OGFRP1,0.19625889,0.055091556,-0.06541545,0.045761798,0.059349004,-0.21383412,0.10399405,0.13713728,-0.11142978,0.054840848,-0.061678987,0.12817104,0.0009368774,0.19992751,-0.05976491,-0.03829914,0.05534481,-0.0019043987,-0.19833277,0.2225535,-0.2645305,-0.051242564,0.087106675,-0.026485838,-0.028351571,-0.07530135,0.051147316,0.031347103,-0.0072634974,-0.38140526,-0.14990817,-0.056413777,-0.24596183,-0.109627515,-0.008745802,-0.097619586,0.015390894,-0.110786244,-0.09367571,0.22024304,0.06352274,0.039770126,-0.11391667,0.0783291,-0.024643062,0.026963107,-0.07609183,-0.038370788,-0.06752218,0.031382658,0.22885314,-0.34019434,0.041598,0.13851155,0.12127951,0.08761878,-0.030179393,0.03464751,-0.06720989,-0.0015774092,-0.04430477,-0.018651986,0.01853829,0.06748189,-0.19292952,-0.07908451,-0.12672284,-0.037946574,0.2366389,-0.16168754,0.1594608,-0.19847794,-0.025274938,0.05890007,0.087910675,0.07518509,-0.024862615,0.11766452,-0.14098862,-0.102656156,-0.018325403,0.00071369874,-0.092761055,-0.15088263,0.0015080963,-0.042053666,-0.061263893,0.093580574,-0.089688785,0.061690424,-0.094006166,0.0010136389,0.10772439,-0.073587716,-0.29542506,-0.16237332,0.014911132,-0.080712646,-0.08262287,-0.13105044,-0.054474648,0.0539699,-0.001198109,-0.08609476,-0.053949986,-0.03480213,-0.012817519,-0.13041548,0.14690341,0.101165034,0.12579967,-0.07765028,0.19415812,0.13200498,0.028618852,-0.005876759,-0.043420978,0.1583817,-0.07665475,-0.18132512,0.041540075,0.06939274,-0.1417489,0.030722927,-0.047291413,0.05490105,-0.009141832,0.049193513,lncRNA
GNAS-AS1,0.042661864,0.12868246,-0.20989165,-0.06977475,0.043718487,0.044423625,0.080759674,-0.058347266,0.16367814,0.042418655,0.034770954,0.21774188,-0.07668821,0.015637288,-0.11222834,-0.04396831,-0.1601217,-0.010108613,0.047559697,0.1258257,0.029458545,0.031909447,-0.13812757,0.07473707,0.14523979,0.025182838,-0.0706115,-0.048957262,-0.04521764,-0.24994977,-0.012608309,0.02973004,-0.123891406,-0.10601132,0.19544154,0.04185286,-0.117864825,0.111784376,0.15209255,0.098473154,0.1020323,-0.19025159,0.07675329,-0.069290824,0.15115483,-0.0056203813,0.20288944,0.054110035,0.07442532,0.22959457,0.035147816,-0.32956493,0.09396673,0.07555411,-0.07909011,-0.11498904,-0.05297301,-0.13094585,0.20362945,-0.10651392,0.09409808,0.12346093,0.11108842,0.024292244,0.06491354,-0.10009291,-0.11155589,0.17202328,-0.24777292,-0.016802913,-0.014677024,-0.013173442,-0.15952216,0.20069319,0.16657002,0.012158802,0.016808571,0.00029723527,0.05756086,0.117304355,0.020983707,-0.04340179,-0.060006082,-0.047603197,-0.027323935,0.02923129,-0.049811576,0.0006841845,0.15737587,-0.091930814,0.0651129,0.11876219,0.17537022,0.030376649,0.10474471,0.11143665,0.042815696,0.2540954,0.121922456,0.05171343,-0.102219254,0.064573735,-0.083285294,-0.057265762,-0.0022055379,0.028671745,-0.20831002,-0.07759103,-0.04595271,0.11848751,-0.03486852,0.026782243,0.017821508,-0.06185601,-0.062680304,-0.014281796,0.03312946,-0.12532304,0.14294127,-0.107687384,-0.049838234,0.09436708,-0.031402387,-0.00457186,-0.014867494,0.16180049,0.057779092,-0.099438116,lncRNA
PTPRG-AS1,-0.07657083,-0.068247214,-0.17071655,-0.10468429,-0.026385125,0.06906404,-0.049451258,0.11524779,-0.00042973773,-0.05530199,-0.102420345,-0.052685253,0.08535487,0.052496795,0.14678475,0.033802606,-0.17723969,-0.2546281,0.014085516,-0.06029059,0.05374916,-0.084484145,0.102291174,-0.04757226,-0.024153287,-0.04030945,0.027304,0.03192262,0.0494626,-0.08503474,-0.3013677,0.004167192,-0.047800366,-0.033050645,0.0977513,-0.028114207,0.13905193,-0.09792481,-0.0029705134,-0.16463123,-0.19660774,0.12309832,-0.023984948,-0.04251999,-0.023427172,-0.051099133,0.05709157,-0.15767582,0.028215265,0.07114875,-0.09985491,0.0657429,0.017686522,-0.06274383,0.27009955,0.08982258,-0.09893853,0.06456561,-0.03434845,0.01217524,0.05288045,0.011616989,0.14954786,0.06417304,-0.008622201,0.083718285,0.060634185,-0.10160491,-0.027666442,0.042256463,-0.03251599,-0.11319007,-0.12192405,0.31014338,0.017915355,-0.036977246,0.005804549,0.03234609,0.053845733,-0.14902027,0.09077713,0.031353135,-0.15850028,0.065781675,-0.022785805,-0.0896073,0.16619052,-0.08367769,-0.17007005,0.031363018,0.0089606885,-0.13695602,-0.013104125,-0.06135555,0.00010085548,-0.06743546,-0.1618245,-0.1430601,0.13070014,0.14095944,-0.14761788,-0.19904454,0.088584945,-0.25511473,-0.093250744,-0.0030798656,-0.1782422,0.15242144,0.094743535,0.13390112,0.12371337,-0.09183803,-0.009402594,0.034513976,-0.007133249,-0.1708318,0.068579264,-0.010093809,-0.106485546,0.095308475,-0.028170103,0.05570886,-0.12996775,0.0011550456,-0.116302796,0.05160589,0.123747535,-0.019032422,lncRNA
LINC00665,0.2346045,-0.15005772,-0.048015438,0.0016760994,0.06881757,-0.025893513,-0.046326973,-0.088354975,0.054170527,-0.043103408,0.1448252,-0.20201035,0.047584716,0.0845427,-0.09655677,0.14959583,0.14200753,-0.00061557966,0.01537589,-0.1327286,-0.028191425,0.05706207,-0.049113736,0.044814114,-0.10955808,0.009401308,-0.05326304,0.15099914,-0.31717527,-0.010254057,0.062948585,0.12917712,0.17763638,0.0987179,-0.10141765,-0.16395478,0.18538727,-0.08209594,0.025327956,0.08967466,0.21764423,0.16181508,0.06101438,0.04986427,-0.06751909,-0.13423365,-0.14589126,-0.06356528,0.19086756,-0.10901945,0.0013334143,-0.155432,0.066997744,-0.04042621,-0.16174714,-0.09673267,-0.00483436,-0.0210645,0.21365571,0.33772045,-0.04843956,0.15434039,0.16646054,0.14128043,-0.05441678,-0.043107,-0.12562157,-0.061629966,-0.19702841,-0.09170765,-0.095891535,-0.09876191,-0.08277418,0.2539558,0.09025772,-0.10174697,0.041258752,0.19070601,-0.014397499,-0.074509785,-0.049930062,0.19845615,0.010044633,-0.036998704,0.08967374,0.09600794,0.056212433,-0.094576344,-0.061688248,0.18321507,0.23948981,0.18943682,-0.018464928,-0.03229494,-0.106553674,-0.007796161,-0.05393514,0.05199909,0.08522462,-0.056397934,0.026043719,0.09360107,0.036653828,0.044422675,-0.056160208,0.099170305,-0.101967216,-0.14220187,-0.15312633,-0.1447435,0.051441357,0.0565137,-0.113365136,0.18693677,0.13470472,-0.17614062,0.027201436,0.09459393,-0.24809736,-0.07620196,0.1060687,-0.10967308,-0.20770597,0.06716663,0.3655212,0.038400844,-0.067605965,0.079463966,lncRNA
SAP30-DT,-0.0457851,0.10711785,0.16751939,-0.0084136175,0.054251365,-0.02788305,-0.05614601,-0.5606336,0.13944632,-0.6433872,-0.10409927,-0.030334586,-0.017008642,-0.2019601,0.52623534,0.20464186,0.841581,-0.113904215,-0.13917792,0.061865866,0.019921765,0.07258006,-0.097573705,-0.06989843,-0.033599876,-0.07483754,0.13332196,0.07947178,-0.26600927,-0.15914929,-0.08164976,0.023786668,-0.10102099,-0.5070159,-0.022909328,0.014747847,-0.057967294,-0.08319207,0.08924131,0.056361586,-0.0064294497,-0.10964806,0.07480916,-0.004689418,0.26633218,0.011891745,0.20612897,0.18215725,0.6913851,-0.005600583,-0.14456578,0.14384681,0.23608124,0.31363884,-0.027792457,0.1557246,0.06815376,-0.04691102,0.21319577,0.4018175,0.026018916,0.32706475,0.28582335,-0.26373965,0.04512958,-0.038946368,-0.11044311,-0.43418822,0.08545374,-0.009370274,0.05704031,0.04957267,-0.12573227,0.30237952,0.20062573,-0.045596384,-0.17947438,0.35132304,0.16981584,-0.14009,0.17767787,-0.038660754,-0.022986269,-0.16137925,0.1712455,-0.10619443,-0.06650973,-0.09340536,0.1401904,0.14109012,-0.34990245,0.1271367,-0.375759,0.041571524,-0.018761342,0.00022035222,0.06923697,0.096881434,0.009197358,0.28351775,0.057386633,-0.018039957,-0.03999039,0.16013284,0.74752206,-0.1351031,-0.14154552,-0.050842434,-0.024360131,-0.07186092,0.020619057,0.3625252,-0.23951718,-0.46882254,-0.03355303,-0.18642241,0.11743359,-0.17699146,0.032987062,-0.056946855,0.01872338,0.016000167,-0.20629765,-0.18794248,0.17070393,-0.1355139,-0.13758399,-0.12547533,lncRNA
SEMA3B-AS1,-0.006561392,-0.026046824,-0.03694436,-0.062758125,0.050397467,-0.02607272,0.03164522,-0.021219442,-0.038226273,-0.14009266,0.038432308,-0.0474114,-0.065296546,-0.2606389,0.0023936443,0.18121292,0.029314404,0.21816504,-0.11715296,-0.027742952,0.04397474,-0.18237525,0.037342206,0.09466803,-0.056191634,-0.037088376,0.07396853,-0.019884717,0.18309806,-0.20906873,0.07359831,0.08096349,0.14676051,-0.04933248,0.0057868566,-0.042025432,0.020037612,0.027747722,-0.030395785,0.034601536,0.01031669,0.08514698,-0.13137846,0.09752645,-0.008041139,0.042418003,-0.017233402,-0.081249386,0.0102586895,0.011633897,0.13408822,0.08742669,0.10143713,-0.04224162,0.092418045,-0.061168797,-0.27102742,-0.13994974,0.08786493,-0.100002974,-0.03993386,0.12555805,-0.05531842,-0.06642857,0.088962145,-0.17932314,-0.8638911,0.1250639,0.013836373,-0.29144007,0.18598373,-0.019204171,0.033322982,-0.028869413,-0.04865115,-0.06278687,-0.022092603,0.19360656,0.0460886,-0.20670217,0.056268983,-0.0062670526,0.25612342,0.000667798,-0.013833657,0.016446298,-0.09202668,0.017715333,-0.05118478,0.055128817,0.0074587413,0.063912906,0.052231178,0.024146607,0.22634481,0.019497324,0.13802554,0.007370864,0.08167432,-0.12711094,-0.03745221,-0.08415781,0.035290048,0.04882007,0.005286628,0.07537685,-0.029148035,-0.086223185,0.011145346,0.08183324,-0.13275024,0.04793701,-0.06796385,-0.011585973,-0.1402047,0.05155995,0.097030975,0.15031406,-0.13630372,-0.15148024,-0.043958236,0.08188576,-0.16570549,0.014860226,0.13494515,-0.061213,-0.093286715,-0.061340608,lncRNA
PAX8-AS1,-0.11452579,-0.097158395,0.005801787,0.039657615,0.062398307,-0.068428814,-0.08919606,-0.009592266,-0.07673556,-0.065859556,0.04310783,-0.051160812,0.13603373,-0.008012421,0.046879414,-0.033232708,-0.022521835,0.09745091,-0.077412345,-0.16699101,-0.08416465,0.02605363,-0.12639707,0.13759819,0.1580408,-0.035180584,-0.2138324,-0.10455053,-0.019801624,0.013723127,0.30236557,-0.017235434,0.12931198,0.115275994,0.14328149,0.0065248725,-0.12666015,0.042406894,0.03001738,0.0885584,-0.21318963,-0.0071104243,0.031152109,0.1037816,0.001017438,0.078686826,0.030877214,-0.007435697,-0.059266023,0.090642996,-0.07127387,-0.090457544,0.02345669,-0.10968719,-0.13128655,0.048302162,0.05864038,0.067420654,0.037395373,-0.09889864,0.060635496,-0.059822332,-0.027675023,-0.03192757,0.16151541,0.030264033,-0.08739301,-0.049303427,-0.05692083,-0.039628062,0.016049866,-0.09559237,-0.05787144,0.23578995,-0.08231878,0.030333932,0.24279043,-0.11148614,0.08932725,-0.13179024,0.032433942,-0.05710484,-0.029565204,0.070938505,0.0021288681,0.052469555,-0.047829874,-0.051765576,0.10410528,-0.1269243,-0.08349874,-0.0951667,-0.015522767,0.022382323,-0.1683954,0.11955243,-0.003522228,-0.06230213,-0.17907713,-0.09043222,0.025871014,0.035935797,-0.08746725,-0.019061008,-0.07051658,0.029210825,0.19766395,0.04066292,-0.013784491,-0.17236218,-0.07616712,-0.019577378,0.13702598,0.058889724,0.009020105,-0.11797727,-0.12214101,0.19181062,0.16511992,-0.11796053,0.110510446,-0.23355207,-0.18696466,-0.10083219,-0.17893218,0.1266629,0.05918377,0.09317238,lncRNA
LINC00528,0.063689485,0.03746151,-0.06577932,-0.33049905,0.10122508,-0.2802681,-0.09630785,-0.039796233,-0.002542385,-0.020391257,-0.021691268,-0.191486,-0.04261192,0.00091227755,0.051461075,-0.32760143,-0.059328098,-0.18994112,0.027205532,-0.1437694,-0.06844282,0.0828227,0.054419693,-0.088890456,-0.1149358,-0.00562487,-0.05764672,-0.56605166,0.02111121,0.1331187,-0.024793642,0.12584062,-0.0057560466,0.10293293,-0.11938864,-0.060731348,0.13402092,-0.25076842,-0.0018468152,0.059828617,0.1866441,0.058442857,0.061451916,-0.037262745,-0.27400255,-0.033280913,0.054262456,-0.09873058,-0.15473653,-0.022943294,-0.10728914,0.048133593,-0.043768823,0.25783977,-0.07258213,0.05460842,-0.054305978,-0.11318442,0.048287027,-0.08435971,0.18486638,0.12057469,-0.14294942,0.014528096,0.043011572,0.0049270494,-0.011581744,0.02610635,0.10137196,0.013037997,-0.118116766,0.080755904,-0.0034151883,-0.0050649396,0.033656847,0.05558588,0.03451849,0.06563756,-0.024743283,-0.17316613,-0.16737524,0.081293255,0.13381262,-0.009462176,-0.14115424,-0.042957824,0.3945691,-0.063374534,0.06405249,-0.01398727,0.0744874,0.25862712,0.07626249,0.018381927,-0.084094405,0.2096175,-0.0015424958,-0.14165956,0.118065685,-0.018445427,0.122978196,0.014216596,-0.09025618,0.019669672,0.028048867,0.019913105,0.014563106,0.09221594,0.028771546,-0.05788055,-0.25933078,-0.124731466,0.39633232,-0.04243846,0.17540042,-0.16928422,-0.00795147,0.3180281,0.1378847,0.072294384,0.002643031,0.075017504,-0.14737128,-0.06225161,0.3521878,-0.10313379,-0.08758662,-0.104758866,lncRNA
OVAAL,0.044267237,0.018061819,0.19833206,0.22014524,-0.04782993,-0.09762561,0.18951242,-0.08086157,-0.0910108,-0.011551555,-0.14489588,-0.14632873,-0.16346139,-0.012089208,-0.078754194,-0.17722228,0.016788838,-0.046898764,0.005806375,-0.11226079,-0.11187138,0.03507456,0.40069693,-0.030241266,-0.010435726,0.025065355,-0.078150444,0.01251637,0.38373983,0.0059713153,-0.02413944,0.3299225,-0.019570593,0.04458444,-0.09260716,-0.03495114,0.03468958,-0.07536398,0.009659729,-0.09024141,-0.16593096,-0.017450165,0.15239958,-0.096919924,0.016931577,0.092874974,0.0033516602,-0.08541372,0.13205336,-0.0621874,0.053603943,0.04035017,0.007919207,0.054778747,-0.11272447,0.2153122,0.15906039,0.10391143,-0.043421883,0.20273793,0.13297686,0.045958202,-0.23180549,-0.16563861,0.117511466,-0.0047834213,-0.011831158,0.14717628,0.24364145,0.023310956,-0.107771255,0.13490735,0.33972663,-0.4159367,-0.01856777,-0.049911354,-0.018887646,0.05138737,-0.2119762,-0.0041808714,-0.014167162,0.09992851,-0.34596902,-0.1025726,0.02097547,-0.099512346,0.16715664,-0.3750962,0.26164517,0.14788345,-0.050272103,0.09034194,-0.07259278,0.101780444,0.010839939,-0.12234347,0.1634669,0.26379943,-0.048121016,-0.12985086,-0.03642389,0.40391305,-0.031563967,-0.14917095,-0.033302274,-0.035549965,-0.017266277,0.19626771,0.060953893,-0.070312604,-0.14318962,-0.047427975,-0.016868414,0.010823073,-0.02895347,-0.2928486,-0.009251225,-0.09147007,0.022917854,0.031597793,0.094846554,-0.03886337,-0.21606426,-0.04931433,-0.023791969,0.017456051,-0.027552808,0.11352726,lncRNA
